User_ID,Group,Sessions,Time_Spent_Minutes,Actions_Per_Session,Purchases,Average_Purchase_Value,Age,Gender
436,Control,2,126.1062952,17.87491103,3,12.35292483,25,Female
437,Control,3,120.5911847,9.576958007,1,6.097101465,18,Male
438,Control,3,157.1995715,18.25008223,1,11.37005573,30,Male
439,Control,8,178.758486,13.0624147,5,7.057458623,18,Female
440,Control,6,139.7887163,11.30878711,1,8.059754027,40,Female
441,Control,0,108.4868952,11.32702017,4,11.73956677,18,Male
442,Control,8,170.951402,24.51276509,0,10.13971853,40,Female
443,Control,5,82.14944799,21.48695204,2,11.12013486,18,Male
444,Control,4,99.12902886,10.68289954,1,12.25557127,50,Male
445,Control,5,78.36392671,16.35272623,2,10.49732287,30,Female
446,Control,7,108.9905743,16.14944355,3,9.587834179,30,Male
447,Control,6,150.1232771,23.66831187,2,6.997669871,30,Female
448,Control,3,113.3074907,12.80147643,4,16.58842943,25,Male
449,Control,4,121.7664808,3.887008234,1,11.64212606,25,Male
450,Control,2,130.9301397,14.39480957,1,10.00184392,45,Male
451,Control,4,113.1440622,13.63909914,2,9.03931939,30,Male
452,Control,1,86.4989364,17.28282951,1,10.62221779,18,Male
453,Control,9,70.38113287,19.29373105,1,9.984833854,45,Male
454,Control,3,159.1936052,20.72271276,1,11.58607305,45,Female
455,Control,1,100.9473683,20.56062017,3,8.278800179,50,Female
456,Control,5,99.43612765,18.24770247,2,15.03921773,18,Female
457,Control,4,75.17162811,20.25567057,2,12.0695917,30,Female
458,Control,6,115.8785482,8.165966649,0,4.578685396,35,Male
459,Control,5,136.277132,13.71352701,0,10.86373255,45,Female
460,Control,8,109.0720315,15.03151191,2,12.41637796,35,Other
461,Control,5,130.5279436,17.27567091,2,6.04065252,30,Male
462,Control,7,60.71461401,11.85641012,3,13.30435486,40,Male
463,Control,4,125.1157308,11.64647264,4,11.89079317,30,Female
464,Control,1,107.7283813,13.22746345,0,6.074108297,25,Male
465,Control,5,76.79783059,17.17820813,4,9.481684364,35,Female
466,Control,4,71.4477093,-1.777191961,2,6.572021201,35,Female
467,Control,3,94.2161279,14.90596719,1,12.51037805,30,Female
468,Control,2,83.56516827,11.38808723,0,6.946774114,25,Female
469,Control,12,130.4167995,10.70288289,2,7.196539466,45,Male
470,Control,5,133.0547896,16.66066296,0,10.24656734,18,Female
471,Control,10,125.1553371,15.71968858,1,16.21209458,18,Female
472,Control,6,131.2893498,16.02236822,0,13.66319129,25,Female
473,Control,1,72.88544056,15.84721454,1,7.032316194,25,Male
474,Control,6,135.2398322,22.00081818,5,6.326021059,45,Female
475,Control,2,140.0021147,20.8914107,2,8.225713096,40,Female
476,Control,4,128.2171434,8.033685113,3,5.793978058,25,Male
477,Control,5,117.0566563,12.55846727,0,12.36100389,25,Male
478,Control,8,97.7252961,13.15343005,3,11.97597182,30,Female
479,Control,4,130.1599884,7.403470228,3,12.74123166,35,Male
480,Control,2,108.5309012,28.62319857,2,10.14685097,30,Female
481,Control,1,147.6843044,15.51511525,2,10.36049061,50,Male
482,Control,8,128.3201269,9.07493672,1,6.802684423,18,Male
483,Control,8,114.9544126,20.33668628,1,10.82490227,50,Male
484,Control,4,109.718423,15.66750127,2,13.79255903,35,Male
485,Control,1,115.2418904,11.2026795,3,8.709095328,50,Male
486,Control,9,115.3865344,18.48507082,2,11.21991576,40,Male
487,Control,4,117.6648326,19.58294097,5,10.20343288,25,Female
488,Control,2,81.24250435,18.45903665,3,8.400031543,40,Female
489,Control,4,127.15696,17.73849664,3,11.5448438,50,Male
490,Control,3,125.1099313,11.46738341,0,15.45205928,30,Female
491,Control,8,84.65179386,6.78597312,0,14.12543718,45,Male
492,Control,9,126.9072474,8.986823876,4,7.475795442,50,Male
493,Control,4,119.6525666,12.62123617,1,10.35654413,30,Female
494,Control,4,95.0947635,6.329108184,1,12.19394494,30,Male
495,Control,5,138.1897225,24.01171213,0,10.24908092,25,Male
496,Control,11,160.1726911,10.02321705,6,6.145141063,50,Male
497,Control,8,102.8176065,14.05310895,4,7.73016579,35,Female
498,Control,6,123.1479521,15.68184243,2,11.88227741,40,Male
499,Control,2,157.4649452,20.50903745,0,15.78564979,25,Female
500,Control,8,54.22602851,17.44167721,1,8.05831781,30,Female
501,Control,7,176.7857988,15.9842882,0,7.142392348,35,Female
502,Control,6,122.4103416,26.68258925,3,13.38492559,40,Female
503,Control,5,142.7264729,23.04499435,1,10.7032865,40,Male
504,Control,3,68.93830084,16.97556818,1,8.833254353,40,Female
505,Control,5,79.05073656,16.4495732,0,9.420471558,35,Female
506,Control,3,91.05236975,14.33854469,4,9.575084958,25,Male
507,Control,3,88.30018067,18.63477901,1,12.25367486,35,Male
508,Control,7,50.08406216,13.14575614,0,10.68298985,45,Male
509,Control,4,84.26765179,11.29785938,0,5.408903959,25,Female
510,Control,4,95.06932449,21.96764965,4,9.618403855,25,Male
511,Control,6,76.99194344,11.17719703,0,15.50743185,30,Male
512,Control,6,164.6498226,14.82081018,1,13.3280449,18,Male
513,Control,3,139.1236394,13.06156946,1,13.76231132,30,Female
514,Control,4,97.93001488,14.66443573,6,7.493845296,30,Male
515,Control,6,137.4091626,16.00918731,2,11.08412421,45,Male
516,Control,6,130.0697885,15.03075938,2,12.84835105,50,Female
517,Control,6,68.31399561,10.6186698,1,10.22261931,25,Male
518,Control,6,132.8929755,12.9584846,2,13.54939319,25,Male
519,Control,3,107.4857357,18.27072082,1,7.430464788,50,Male
520,Control,5,140.7171472,16.1183801,1,10.63955715,45,Female
521,Control,2,87.53581586,16.97616634,0,8.219582553,50,Female
522,Control,5,136.3156751,19.52099017,1,14.43053229,45,Female
523,Control,3,151.5417468,17.69736284,0,9.834823275,35,Male
524,Control,3,131.9533819,12.00390588,0,9.36827503,35,Female
525,Control,5,66.24063307,16.62547744,1,6.591129599,30,Female
526,Control,11,193.7611123,16.5030563,1,12.4848169,18,Male
527,Control,7,137.8494954,7.066204302,1,11.32569985,30,Female
528,Control,7,112.8248491,6.638125765,6,9.945350789,45,Female
529,Control,4,138.70096,17.22496074,2,11.80943653,25,Female
530,Control,1,183.366456,12.18628844,4,13.21436336,25,Female
531,Control,4,77.59664972,12.69187065,1,10.60585187,25,Female
532,Control,5,152.790225,16.36801605,1,11.33360403,18,Female
533,Control,4,115.0081934,15.0757507,3,11.6250426,25,Female
534,Control,4,110.4797637,14.71564823,3,4.716491533,30,Male
535,Control,7,112.2729593,22.48129413,1,11.41427786,45,Female
536,Control,6,57.25306919,13.74980296,5,5.088386133,18,Male
537,Control,8,134.4153665,16.30190999,1,10.02247284,30,Male
538,Control,4,47.17339655,12.05692004,1,11.69011602,45,Male
539,Control,3,104.3202385,20.17611144,0,4.520315781,50,Female
540,Control,0,104.9173976,16.68259405,1,10.15519852,18,Male
541,Control,4,108.528431,23.80667669,3,8.939048574,40,Male
542,Control,1,55.28249154,15.7154037,2,9.254151038,40,Male
543,Control,4,146.7114411,16.54667121,2,12.33016815,50,Female
544,Control,3,64.78142496,14.80053148,0,15.70104098,18,Male
545,Control,5,92.21237537,22.86388133,3,12.20576446,45,Male
546,Control,6,103.6463081,16.8427195,2,10.07561538,35,Female
547,Control,6,110.5676321,14.59103537,1,5.960676257,18,Male
548,Control,4,131.4307021,10.53015787,1,14.1030263,30,Male
549,Control,4,120.5890205,3.97051098,2,9.510238432,35,Male
550,Control,5,177.9319425,15.45817417,6,4.94124141,18,Female
551,Control,1,130.4394918,13.48446489,1,6.532053503,40,Male
552,Control,9,128.2636657,-0.791647311,2,6.192319117,45,Male
553,Control,7,102.7273008,12.94879318,0,6.657652651,35,Male
554,Control,5,129.0970432,9.798165919,2,13.04195093,40,Female
555,Control,4,105.3446223,23.33591351,3,10.59486287,35,Female
556,Control,5,105.6222543,14.68606373,4,11.62278209,18,Female
557,Control,4,215.1221576,21.187315,2,1.596609098,30,Female
558,Control,1,166.2827417,17.25306723,6,12.30293623,45,Female
559,Control,3,93.93700814,20.08713576,1,11.88924749,40,Female
560,Control,7,139.4706703,26.50450296,1,4.626081394,30,Male
561,Control,6,128.1068262,19.08658503,4,6.265248578,35,Female
562,Control,10,100.1179557,31.04764346,1,13.41406058,50,Female
563,Control,4,182.5276192,18.12186231,2,8.211387055,50,Male
564,Control,5,113.9837413,21.10002067,1,13.02823823,45,Female
565,Control,6,161.5515883,13.32819363,2,10.03041305,25,Female
566,Control,6,100.2411464,7.864042912,1,8.461444226,18,Female
567,Control,8,152.9955292,2.488011727,2,9.58025964,45,Female
568,Control,4,160.0753953,19.41903252,1,4.026262221,40,Other
569,Control,3,90.90449068,12.56990413,6,11.14232162,45,Male
570,Control,3,110.1472705,13.30063607,2,6.402102488,18,Female
571,Control,9,117.4054411,13.22528743,2,4.51092058,35,Female
572,Control,7,169.0303607,11.6660761,1,5.555314152,45,Female
573,Control,2,166.5925448,23.28575096,2,7.273353625,18,Male
574,Control,2,108.1268656,10.58953658,7,11.7553675,50,Female
575,Control,4,108.4876691,17.44497471,1,7.602892864,40,Male
576,Control,6,127.354948,17.44467632,1,12.25724347,30,Male
577,Control,9,72.85722342,7.578467332,4,12.65578219,40,Female
578,Control,11,158.1643619,17.88362872,1,12.89410134,40,Male
579,Control,4,94.10767529,9.250953625,0,15.51269193,35,Female
580,Control,7,122.9200245,14.54869535,5,11.4132045,40,Female
581,Control,7,162.0422867,13.0823204,2,11.74434942,25,Female
582,Control,3,133.358212,15.26707087,1,8.070753264,35,Male
583,Control,7,108.0699286,18.01064511,2,3.062216563,30,Other
584,Control,5,89.31824563,10.59616792,1,10.96920837,25,Male
585,Control,2,118.3528554,12.08267616,4,5.895512311,40,Female
586,Control,9,111.3207592,6.867872408,3,5.805510539,35,Male
587,Control,6,198.7416505,9.561882691,1,6.506179367,50,Female
588,Control,3,95.84050068,18.80107571,5,11.94524506,45,Female
589,Control,6,104.0405301,13.1460085,2,12.89882644,30,Male
590,Control,3,89.93126094,19.55137063,2,10.48277364,40,Female
591,Control,2,112.2226493,10.24575354,1,6.675302615,25,Female
592,Control,8,135.6618801,11.14641851,1,9.150665654,30,Male
593,Control,4,91.6112,20.51886876,0,14.23202366,30,Male
594,Control,5,130.5848065,16.14571923,0,9.204163469,35,Female
595,Control,4,83.63184003,7.544267359,1,8.494405121,45,Male
596,Control,3,147.9718625,12.1700105,1,14.05709937,30,Male
597,Control,4,106.2838088,19.30583214,2,16.84228145,45,Male
598,Control,3,110.1923641,14.15823777,0,9.014967335,40,Female
599,Control,11,162.2078701,21.08674928,3,5.112389842,25,Male
600,Control,6,106.9103183,8.533600277,0,10.23226086,35,Female
601,Control,5,131.9146546,21.06713077,2,8.987993808,45,Female
602,Control,5,141.1831647,9.089005767,1,14.44020695,40,Female
603,Control,5,159.0333878,16.22532494,0,6.155678551,45,Female
604,Control,3,129.8477101,19.73688905,3,7.246218727,25,Male
605,Control,6,110.4909829,15.64872521,0,8.889685492,40,Female
606,Control,4,104.3392451,17.85928808,1,12.0804272,30,Male
607,Control,5,129.4450918,20.12342491,4,6.825267119,50,Male
608,Control,3,97.23012862,17.37331866,2,13.2183374,30,Female
609,Control,7,136.2071882,13.43876607,2,8.526206335,45,Male
610,Control,3,126.0317224,13.8608411,0,5.458223987,40,Female
611,Control,6,84.99400049,10.77203058,6,7.460327408,50,Male
612,Control,7,83.14367717,8.91686764,2,5.899225899,35,Male
613,Control,1,122.481328,21.58255601,2,6.124863027,25,Female
614,Control,6,111.3840798,18.06721581,2,15.78048039,40,Male
615,Control,4,144.4712011,22.23471237,2,10.41457386,25,Female
616,Control,2,92.48033555,18.04192547,2,13.18623879,45,Female
617,Control,2,141.9505381,13.2277051,4,8.766164923,18,Female
618,Control,5,142.8028428,9.167050002,2,11.827648,25,Female
619,Control,5,84.53600069,12.4289904,1,7.582629797,40,Female
620,Control,3,113.3166544,18.37247822,2,15.13604974,30,Male
621,Control,5,160.987611,11.43449609,0,9.240701832,25,Female
622,Control,11,132.0202148,21.58992298,3,7.464368096,50,Male
623,Control,2,117.0421443,13.19334947,4,6.171406993,30,Female
624,Control,6,145.7458748,8.973994832,1,6.562185699,30,Male
625,Control,5,105.2589955,13.42753097,3,6.17886606,30,Male
626,Control,3,110.1646874,16.1540447,1,15.17905791,18,Female
627,Control,4,125.0559779,23.50232716,0,9.348164261,25,Male
628,Control,10,162.6282393,15.56721371,0,9.126416717,25,Male
629,Control,1,92.37544373,11.89009423,1,19.87681628,35,Female
630,Control,8,134.1206829,22.08578996,1,14.5767378,50,Female
631,Control,3,108.0117868,20.7463096,1,6.241030215,25,Female
632,Control,5,157.2797848,14.45943422,4,14.03885296,50,Female
633,Control,4,142.9710034,6.907019657,1,8.929848581,30,Female
634,Control,11,117.7058079,12.08921922,2,9.610292349,35,Female
635,Control,3,137.9110848,18.63208533,2,8.222223324,18,Male
636,Control,4,102.7087036,21.24309738,0,9.54751301,45,Female
637,Control,3,100.989258,15.71249465,1,8.190198495,45,Female
638,Control,3,195.7003005,14.57702222,2,8.982097308,40,Male
639,Control,8,108.8158126,12.43553863,1,8.743133266,25,Female
640,Control,1,125.3407371,18.7310849,0,11.40776464,30,Male
641,Control,5,108.2208577,9.914617203,3,11.50816125,50,Female
642,Control,7,81.44456038,12.25907,1,10.40753446,30,Male
643,Control,3,89.38096602,21.8605244,4,14.44492164,30,Female
644,Control,7,130.153133,19.86248882,5,13.20239096,18,Female
645,Control,5,77.65753408,22.42603329,2,13.95354211,18,Female
646,Control,7,98.65980757,11.73977661,2,7.768752186,30,Female
647,Control,5,139.5666023,8.744319291,1,6.528662377,35,Male
648,Control,7,126.7933325,22.40242387,2,10.83752824,45,Male
649,Control,5,107.6276281,18.68723309,4,11.24651305,50,Male
650,Control,4,106.700632,20.13477543,3,7.005048603,30,Male
651,Control,5,89.10736029,18.75922045,4,10.99549195,45,Female
652,Control,11,186.8767847,24.27906206,0,4.838543017,35,Female
653,Control,7,90.51566659,18.54202942,2,8.975587736,50,Male
654,Control,6,150.3169452,16.04644544,1,6.095392584,50,Female
655,Control,3,53.69243309,16.62410422,2,11.2479532,40,Female
656,Control,0,146.2598843,16.16051865,4,12.37258217,25,Male
657,Control,10,149.318009,22.89384846,2,3.746699634,50,Female
658,Control,5,92.03227246,21.28016484,3,0.698934327,25,Male
659,Control,5,101.4783432,22.94350547,3,14.75230341,45,Female
660,Control,3,152.0402751,4.990538005,1,6.483437189,30,Male
661,Control,4,85.74826627,13.84639226,5,8.35140021,35,Female
662,Control,2,133.1048096,10.54297064,4,6.844789525,45,Male
663,Control,2,99.68751944,24.39593153,1,13.4902706,40,Male
664,Control,7,147.0185137,11.39163181,2,12.82514682,18,Female
665,Control,3,175.8744934,18.12044739,3,8.969054039,30,Male
666,Control,1,89.81774114,25.05802256,3,12.03999624,50,Male
667,Control,3,137.6672083,16.78147409,1,10.84101586,30,Female
668,Control,7,149.3481725,13.29724765,3,10.91544718,45,Female
669,Control,5,60.17052193,16.16225023,1,11.88696413,40,Male
670,Control,5,150.1322651,8.353672751,1,9.974302732,50,Female
671,Control,4,130.5132944,7.639204876,1,8.448734649,50,Other
672,Control,5,139.2341366,17.89648339,2,12.67342081,30,Male
673,Control,5,65.23107974,2.918991289,3,10.48067211,25,Female
674,Control,3,142.316894,14.77694697,1,9.962211767,30,Female
675,Control,3,114.5127645,14.42622917,0,10.33343806,25,Male
676,Control,6,85.82937967,24.90347643,0,8.134587394,35,Female
677,Control,6,141.0372793,17.73933811,1,6.042838185,30,Female
678,Control,4,144.3346582,13.67578824,3,8.100473145,45,Male
679,Control,9,117.6968792,19.8076936,2,10.66598684,30,Male
680,Control,6,130.8858802,16.00982695,3,9.738972199,50,Male
681,Control,5,115.147576,9.625299734,3,6.723572565,40,Female
682,Control,5,78.74219126,16.55612269,3,5.768698351,30,Female
683,Control,4,115.6713877,15.8577918,1,6.3484632,35,Female
684,Control,10,155.995408,15.50861135,1,9.475809239,30,Male
685,Control,6,156.4223454,17.33300139,3,14.79205276,35,Female
686,Control,2,95.23573205,20.41935618,2,6.381432212,35,Female
687,Control,4,127.1846218,16.91631348,4,12.13932298,40,Female
688,Control,3,122.301442,8.689817587,1,5.809447535,30,Female
689,Control,2,134.8272568,7.504929486,0,12.30384124,50,Female
690,Control,5,121.5624253,13.17262104,2,7.948670671,18,Female
691,Control,6,141.6657307,12.82523096,4,9.731963438,30,Male
692,Control,5,107.5843816,16.85632087,0,12.10964069,40,Male
693,Control,10,153.1003526,21.70659644,0,10.2576884,35,Female
694,Control,5,104.0658166,22.8925627,4,10.72663659,25,Female
695,Control,5,125.7751292,11.83184693,0,10.29746098,45,Male
696,Control,4,139.9699944,6.207268365,2,15.55069481,40,Female
697,Control,4,126.5196456,15.34094896,0,6.1672056,35,Female
698,Control,3,49.73455629,20.53410292,0,9.574628379,45,Male
699,Control,6,128.9734353,12.8581327,0,10.02958842,45,Male
700,Control,4,140.6812384,15.3125314,1,7.332711269,30,Female
701,Control,2,128.9385707,14.19622036,2,12.39609939,35,Female
702,Control,9,148.2388437,22.94945868,4,8.692010124,45,Male
703,Control,5,155.1568788,26.54349519,3,12.44086754,18,Male
704,Control,9,99.15621263,18.35040487,1,10.25399483,30,Male
705,Control,5,68.58097726,18.4653312,2,8.904058958,30,Male
706,Control,5,84.01239825,8.042512741,2,15.16762124,25,Female
707,Control,1,122.1398373,12.90602541,3,4.50351441,35,Female
708,Control,5,138.387746,19.4296103,0,11.85918779,40,Female
709,Control,8,116.252839,17.03560167,1,14.19821175,30,Female
710,Control,6,78.51118813,17.564133,1,5.52813888,18,Female
711,Control,2,128.9061475,6.462199406,1,9.915822576,45,Male
712,Control,5,120.3402463,4.365116342,0,11.42163215,25,Female
713,Control,5,124.8269052,24.78224297,1,7.402567502,30,Female
714,Control,4,174.2891421,14.25720174,5,11.69173122,18,Female
715,Control,6,144.5510826,6.661983392,0,14.2746069,30,Male
716,Control,5,115.9814182,14.38829127,3,12.20124447,30,Female
717,Control,6,80.21630234,7.830560864,1,15.63790754,25,Female
718,Control,5,160.3442853,9.243688749,1,6.830001776,50,Male
719,Control,4,67.00532713,11.28172132,2,9.319630601,40,Male
720,Control,7,111.5519974,7.824696282,1,5.424429284,50,Female
721,Control,5,83.99655171,-1.979238522,1,8.584064375,30,Male
722,Control,7,107.7594837,18.79813589,2,11.5348461,35,Female
723,Control,6,117.2804612,12.07633471,0,10.79038594,50,Female
724,Control,4,80.53698571,19.7533656,3,8.346476843,30,Female
725,Control,8,46.52514869,15.18574773,2,9.620887987,18,Female
726,Control,4,91.0136635,5.89423579,2,4.059361225,35,Male
727,Control,3,79.38660809,14.8532186,0,10.1143346,25,Male
728,Control,5,91.29294719,22.07215783,1,14.6645687,50,Female
729,Control,10,111.5152971,14.50229553,1,5.367499419,18,Male
